data,run,cell_cluster,module,name,genes,ortholog_ensg,ortholog_name,pkMs,gene_loadings
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000106490,NA,NA,0.714545557565258,-0.138369551479118
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000056300,ENSG00000196378,ZNF34,0.712791081797083,-0.13802980263798
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000085083,NA,NA,0.710243903729069,-0.137536549432391
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000105970,NA,NA,0.709676290041388,-0.137426632786005
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000041649,ENSG00000102349,KLF8,0.693889734292673,-0.134369614776134
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000084087,NA,NA,0.692729821850544,-0.134145001296037
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000039304,ENSG00000121858,TNFSF10,0.685671269393688,-0.132778134303155
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000024209,NA,NA,0.683866769374317,-0.132428698419493
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000104888,NA,NA,0.681432505785928,-0.131957310755906
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000108976,ENSG00000196421,C20orf204,0.674711884250597,-0.13065588304754
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000101061,NA,NA,0.661225035404113,-0.128044196212465
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000087780,NA,NA,0.606575649841775,-0.117461510631666
dmb,ds4_mcs20_pF,PFC,firebrick1,PFC__23,ENSMUSG00000102880,NA,NA,0.581163688717575,-0.112540562448961
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000019917,ENSG00000186522,SEPTIN10,0.904275664963486,-0.125622679683755
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000066113,ENSG00000178031,ADAMTSL1,0.886529782090996,-0.123157407813494
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000033952,ENSG00000066279,ASPM,0.868432095936167,-0.120643263157243
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000029371,ENSG00000124875,CXCL6,0.865266849563789,-0.120203544665899
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000115783,NA,NA,0.864874744302216,-0.120149073097565
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000098132,ENSG00000189431,RASSF10,0.859393117832807,-0.119387561278997
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000074637,ENSG00000181449,SOX2,0.853529554966004,-0.118572990558628
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000050912,ENSG00000152558,TMEM123,0.852416943080078,-0.118418425648862
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000053332,NA,NA,0.849987848131874,-0.118080973886725
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000036572,ENSG00000125351,UPF3B,0.833212058800445,-0.115750468166758
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000029563,ENSG00000128573,FOXP2,0.825880043751143,-0.114731898925473
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000081126,NA,NA,0.824253353356289,-0.114505917828851
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000006289,ENSG00000092094,OSGEP,0.82397468322054,-0.114467204756546
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000084299,NA,NA,0.821500742571078,-0.114123522994662
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000032398,ENSG00000174446,SNAPC5,0.818553643007161,-0.113714109627855
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000001119,ENSG00000142156,COL6A1,0.816117655150417,-0.113375700297495
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000039328,ENSG00000133874,RNF122,0.815687150867315,-0.113315894307182
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000055612,ENSG00000144354,CDCA7,0.806378982905728,-0.112022796364169
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000052295,NA,NA,0.805922843591192,-0.111959429135324
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000051220,ENSG00000186871,ERCC6L,0.805335999094898,-0.111877904240827
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026605,ENSG00000117724,CENPF,0.802921041948244,-0.111542416513093
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000059743,ENSG00000160752,FDPS,0.802493834037915,-0.111483068457453
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000041235,ENSG00000171316,CHD7,0.799167363427594,-0.111020952569402
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000029005,ENSG00000162490,DRAXIN,0.798025648156245,-0.110862344594666
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000121209,NA,NA,0.794815435290529,-0.110416379323044
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000089726,NA,NA,0.79099350432412,-0.109885433696429
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000034761,ENSG00000012983,MAP4K5,0.790901180794478,-0.109872608039784
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000022231,ENSG00000112902,SEMA5A,0.788095002885105,-0.109482771618985
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000021843,ENSG00000126777,KTN1,0.78616010699672,-0.109213974375152
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000089417,NA,NA,0.784410781563848,-0.108970956723532
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000035413,ENSG00000006042,TMEM98,0.779971010647038,-0.108354180289795
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000051041,ENSG00000183801,OLFML1,0.779118438550533,-0.108235740310111
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026816,ENSG00000148308,GTF3C5,0.777544300308075,-0.10801705979943
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000029186,ENSG00000038210,PI4K2B,0.777217374672414,-0.107971643035494
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000116704,NA,NA,0.767418389506357,-0.106610360384157
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000105866,NA,NA,0.766280982899691,-0.106452350972475
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000015714,ENSG00000143418,CERS2,0.765804805139025,-0.106386199987086
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026946,ENSG00000123609,NMI,0.764402779420606,-0.106191429482296
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000021223,ENSG00000100767,PAPLN,0.763452497716727,-0.106059415607854
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000037725,ENSG00000136108,CKAP2,0.762863691461131,-0.105977618184227
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000109290,NA,NA,0.760617501770339,-0.105665575762908
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026872,ENSG00000169554,ZEB2,0.759197914247234,-0.105468365558534
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000073910,ENSG00000120162,MOB3B,0.756524712735919,-0.105097002322524
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000113855,NA,NA,0.756436210190927,-0.105084707480042
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000046603,ENSG00000179152,TCAIM,0.755618088251634,-0.10497105334303
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000104822,NA,NA,0.754523713719175,-0.104819021980613
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000120843,NA,NA,0.752871054678462,-0.104589433299482
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000037031,ENSG00000099282,TSPAN15,0.75051567212595,-0.104262221720766
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000052154,NA,NA,0.75046799897565,-0.104255598929596
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000063903,ENSG00000142515,KLK3,0.747134613856265,-0.10379252247256
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000093483,NA,NA,0.745637431099428,-0.103584532677879
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000085563,NA,NA,0.74448166463547,-0.103423972700522
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000043164,ENSG00000186329,TMEM212,0.743596515420151,-0.10330100708212
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000028333,ENSG00000136938,ANP32B,0.739422020214401,-0.102721082956777
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000031737,ENSG00000176842,IRX5,0.738128999132238,-0.102541455460956
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000046295,ENSG00000160117,ANKLE1,0.737109838441046,-0.102399872863949
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000049950,ENSG00000152464,RPP38,0.736726708853684,-0.102346648203267
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000037846,ENSG00000182010,RTKN2,0.732316781495294,-0.101734017659909
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000020774,ENSG00000108381,ASPA,0.730899962396728,-0.101537192047228
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000113741,NA,NA,0.730230061669959,-0.101444128916505
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000110538,NA,NA,0.726687117635969,-0.100951940371834
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000098318,NA,NA,0.725792638652599,-0.100827678654788
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000058600,ENSG00000156482,RPL30,0.724244306579127,-0.100612583157202
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000105459,NA,NA,0.719071598901354,-0.0998939865777742
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000038525,ENSG00000170632,ARMC10,0.717103054348535,-0.0996205148352696
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000027618,ENSG00000244005,NFS1,0.715630185809314,-0.099415902790638
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000035032,ENSG00000114670,NEK11,0.711650436394324,-0.0988630329022272
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026255,ENSG00000115468,EFHD1,0.705272726179739,-0.0979770364318535
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000058357,NA,NA,0.704507830120892,-0.097870776475609
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000113204,NA,NA,0.695887715945232,-0.0966732635004366
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000038708,ENSG00000144674,GOLGA4,0.694346785685344,-0.0964591962685591
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000014551,ENSG00000131368,MRPS25,0.693441943874763,-0.0963334949394852
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000036639,ENSG00000106268,NUDT1,0.693125220346461,-0.0962894954602493
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000075334,ENSG00000177519,RPRM,0.692194557632858,-0.0961602070712167
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000028643,ENSG00000177868,SVBP,0.691975234309617,-0.0961297385043292
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000051378,ENSG00000186185,KIF18B,0.684997737387925,-0.0951604191974522
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000049904,ENSG00000186889,TMEM17,0.682904452217581,-0.0948696183912052
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000023391,ENSG00000115844,DLX2,0.682370367106482,-0.0947954228715921
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000019856,ENSG00000111879,FAM184A,0.67869315173856,-0.0942845812486327
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000020185,ENSG00000165891,E2F7,0.674112671027265,-0.0936482573006517
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000100486,ENSG00000226792,C13orf42,0.661879045275839,-0.091948752482943
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000026104,ENSG00000115415,STAT1,0.660927599467342,-0.0918165768901805
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000031554,NA,NA,0.658735182446934,-0.0915120046101126
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000109327,NA,NA,0.652075397121449,-0.0905868220456344
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000001348,ENSG00000102575,ACP5,0.645219056208225,-0.0896343338258179
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000097633,NA,NA,0.644545045529344,-0.0895406997373455
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000107736,NA,NA,0.642440500438879,-0.0892483346942256
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000120222,NA,NA,0.641858361443643,-0.089167463491600693
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000032212,ENSG00000137776,SLTM,0.614832991578743,-0.0854130780609029
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000007379,ENSG00000175984,DENND2C,0.608767441387103,-0.0845704471040466
dmb,ds4_mcs20_pF,PFC,firebrick4,PFC__24,ENSMUSG00000064763,ENSG00000202528,RNU6-650P,0.590915643320414,-0.0820904614125139
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000113528,NA,NA,0.896141907464692,-0.236526763703109
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000118841,ENSG00000274012,RN7SL2,0.86922341613311,-0.229421925077224
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000020698,ENSG00000132141,CCT6B,0.855493349624146,-0.225798025592396
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000034829,ENSG00000171773,NXNL1,0.853182233082619,-0.225188031894351
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000089281,NA,NA,0.841106675855725,-0.222000821869914
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000065446,ENSG00000272036,MIR139,0.828864045305547,-0.218769514686168
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000015668,ENSG00000120509,PDZD11,0.826816942723783,-0.218229204558275
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000087422,NA,NA,0.795160753089011,-0.209873902766098
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000089542,ENSG00000238917,SNORD10,0.790261191759359,-0.208580717640824
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000120787,NA,NA,0.784407862992586,-0.20703579612944
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000112481,NA,NA,0.776003575833488,-0.204817577311176
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000086031,NA,NA,0.770902180481528,-0.20347112032382
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000060288,ENSG00000171960,PPIH,0.760942269928261,-0.200842311883646
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000111926,NA,NA,0.758546980682468,-0.200210101729516
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00002075849,NA,NA,0.736577145226472,-0.194411406192335
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000087881,NA,NA,0.734140358659234,-0.193768243278311
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000081823,NA,NA,0.719049783314363,-0.1897852525053
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000103678,NA,NA,0.719045521700256,-0.189784127699302
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000075062,ENSG00000175619,OR4B1,0.701347754559855,-0.185112997433412
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000113791,NA,NA,0.680985154346282,-0.179738513895729
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000088252,ENSG00000239039,SNORD13,0.679828751856282,-0.179433294224359
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000079553,ENSG00000237649,KIFC1,0.667114676325804,-0.176077554342481
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000120859,NA,NA,0.635536092881275,-0.167742735847502
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000042895,ENSG00000174429,ABRA,0.600070423990703,-0.158381964059711
dmb,ds4_mcs20_pF,PFC,orange,PFC__55,ENSMUSG00000121412,NA,NA,0.541080744260535,-0.142812289299232
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000120817,NA,NA,0.916126403089773,-0.218842257630684
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000071652,ENSG00000185085,INTS5,0.858064279533974,-0.204972505422989
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000118311,NA,NA,0.854210041839197,-0.204051813610455
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000108561,NA,NA,0.842590809438738,-0.201276236963089
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000026820,ENSG00000148334,PTGES2,0.840177369152482,-0.200699719662507
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000036186,ENSG00000165716,DIPK1B,0.827775611940579,-0.197737215211497
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000063754,NA,NA,0.82372513494497,-0.19676964618695
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000039512,ENSG00000065060,BLTP3A,0.820022801302727,-0.195885240879955
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000078926,ENSG00000164287,CDC20B,0.81628689769598906,-0.194992816453771
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000120328,NA,NA,0.813394272446739,-0.194301832504514
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000026858,ENSG00000148343,MIGA2,0.812167719651889,-0.194008836274057
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000119126,NA,NA,0.810104400996939,-0.193515955257706
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000087795,NA,NA,0.800676728689389,-0.19126389365897
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000109917,NA,NA,0.799654880038366,-0.19101979670358
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000035448,ENSG00000183625,CCR3,0.793383048678313,-0.189521595440431
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000112838,NA,NA,0.788119700697217,-0.188264298465915
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000114554,NA,NA,0.779839979329292,-0.186286456859562
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000120147,NA,NA,0.777698679453268,-0.185774947860855
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000022997,ENSG00000125084,WNT1,0.776932519888853,-0.185591929351382
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000022126,ENSG00000102794,ACOD1,0.730760676572191,-0.174562501101842
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000050304,ENSG00000120329,SLC25A2,0.726705578709627,-0.173593828254772
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000021699,ENSG00000113448,PDE4D,0.694644417663231,-0.165935128710701
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000018341,ENSG00000081985,IL12RB2,0.693654321740961,-0.165698616777228
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000030291,ENSG00000152944,MED21,0.686098888947837,-0.163893791630559
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000119265,ENSG00000207010,RNU6-318P,0.68330483703907,-0.163226354663794
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000029512,ENSG00000177169,ULK1,0.671385213008237,-0.160379021125301
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000112174,NA,NA,0.660090142379148,-0.157680879527994
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000059994,ENSG00000271605,MILR1,0.592950112792144,-0.141642617119382
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000049988,ENSG00000175489,LRRC25,0.541651052896687,-0.129388410664912
dmb,ds4_mcs20_pF,PFC,green,PFC__27,ENSMUSG00000114580,NA,NA,0.530024554554825,-0.126611098345464
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000118394,NA,NA,0.924760852425932,0.211168333655665
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000081728,NA,NA,0.906807234611691,0.20706864069507
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000065495,ENSG00000207782,MIR150,0.864355710261019,0.197374872155066
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000028373,ENSG00000148219,ASTN2,0.838159488247111,0.191392987718415
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000097898,NA,NA,0.825263459409669,0.18844819078715
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000115160,NA,NA,0.822163829639813,0.187740393034106
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000065647,NA,NA,0.811775912853767,0.185368321301064
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000120085,NA,NA,0.807871000546176,0.184476637983261
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000110654,NA,NA,0.800490019383458,0.182791197375794
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000115700,NA,NA,0.79613198303863,0.181796043579508
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000118369,NA,NA,0.790806482157596,0.180579970100641
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000088961,ENSG00000252952,RNU6-58P,0.788839335663477,0.180130773915346
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000089796,NA,NA,0.786053413381293,0.179494610993354
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000113589,NA,NA,0.768638596944705,0.17551795285716
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000104253,NA,NA,0.758868132125465,0.173286875741916
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000102162,NA,NA,0.758285804720719,0.173153901787213
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000088744,NA,NA,0.754490307005151,0.172287203196017
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000102372,NA,NA,0.750208377560807,0.171309428344042
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000098252,NA,NA,0.734115936060528,0.167634733370579
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000103320,NA,NA,0.734091688227136,0.167629196398984
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000082786,NA,NA,0.732482712752844,0.167261788253507
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000022496,ENSG00000048462,TNFRSF17,0.728270259997171,0.166299878342761
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000028874,ENSG00000000938,FGR,0.726922260557789,0.165992063847114
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00002076950,ENSG00000251957,RNU6-1095P,0.726808379922436,0.16596605930341
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000020413,ENSG00000136273,HUS1,0.718558789620449,0.164082272556985
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000108045,NA,NA,0.718305123466058,0.164024348111993
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000000392,ENSG00000078098,FAP,0.715171853041597,0.163308868544826
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000116270,NA,NA,0.706146894534244,0.161248027145334
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000034509,ENSG00000124688,MAD2L1BP,0.674220457768204,0.153957653170526
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00002076805,NA,NA,0.670597081030513,0.153130258254426
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000119636,NA,NA,0.645179617790961,0.147326202704313
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00002076038,NA,NA,0.637252589208213,0.145516072644992
dmb,ds4_mcs20_pF,PFC,deepskyblue3,PFC__21,ENSMUSG00000112332,NA,NA,0.63075897521535,0.144033261556396
dmb,ds4_mcs20_pF,PFC,black,PFC__06,ENSMUSG00000025157,ENSG00000171307,ZDHHC16,0.872066711681192,0.241857032461218
dmb,ds4_mcs20_pF,PFC,black,PFC__06,ENSMUSG00000095677,ENSG00000146425,DYNLT1,0.866891529597343,0.24042175903032
dmb,ds4_mcs20_pF,PFC,black,PFC__06,ENSMUSG00000032269,ENSG00000166736,HTR3A,0.853428726645294,0.2366880153534
dmb,ds4_mcs20_pF,PFC,black,PFC__06,ENSMUSG00000120349,NA,NA,0.842401630507333,0.233629785159691
